"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-04","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.016","","","","3"
"2019-04","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","103.3","","","","1"
"2019-04","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","102.0","","","","1"
"2019-04","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","99.7","","","","1"
"2019-04","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","103.9","","","","1"
"2019-07","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","105.1","","","","1"
"2019-07","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.3","","","","1"
"2019-07","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","104.8","","","","1"
"2019-07","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.2","","","","1"
"2019-07","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.280","","","","3"
"2019-07","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","0.008","","","","3"
"2019-07","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-0.045","","","","3"
"2019-07","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","104.9","","","","1"
"2019-07","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.1","","","","1"
"2019-07","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.246","","","","3"
"2019-07","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.060","","","","3"
"2019-07","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.229","","","","3"
"2019-07","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.000","","","","3"
"2019-07","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.015","","","","3"
"2019-07","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","103.5","","","","1"
"2019-07","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","101.3","","","","1"
"2019-07","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","99.6","","","","1"
"2019-07","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","104.8","","","","1"
"2019-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","105.4","","","","1"
"2019-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.3","","","","1"
"2019-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","105.4","","","","1"
"2019-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.6","","","","1"
"2019-10","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.286","","","","3"
"2019-10","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","0.007","","","","3"
"2019-10","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.265","","","","3"
"2019-10","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","105.8","","","","1"
"2019-10","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.9","","","","1"
"2019-10","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.564","","","","3"
"2019-10","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","0.351","","","","3"
"2019-10","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.022","","","","3"
"2019-10","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","-0.001","","","","3"
"2019-10","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.013","","","","3"
"2019-10","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","104.1","","","","1"
"2019-10","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","100.6","","","","1"
"2019-10","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","100.4","","","","1"
"2019-10","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","105.9","","","","1"
"2020-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","103.3","","","","1"
"2020-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","-2.0","","","","1"
"2020-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","101.9","","","","1"
"2020-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","-3.4","","","","1"
"2020-01","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","-1.950","","","","3"
"2020-01","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","0.051","","","","3"
"2020-01","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-1.486","","","","3"
"2020-01","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","102.3","","","","1"
"2020-01","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","-3.3","","","","1"
